contig.name,length,accession,annotation,percent.identity,match.length,evalue,kingdom,virus,taxonomy.number,virus.name,taxonomy,taxonomy.pattern,P18,W3,W64,Y14,Y17,Y18,Y25,Y41,Y52,Y70,Y7
k141_476205,1078,DAD64317.1,DAD64317.1 MAG TPA: hypothetical protein [Caudoviricetes sp.],41.4,353,1.45E-82,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,0,0,0,262,12,0,468,0
k141_476209,4542,DAX95407.1,DAX95407.1 MAG TPA: antirepressor protein [Caudoviricetes sp.],66,241,3.56E-88,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,196,0,2796,0,50,3465,16789,0,0,0
k141_47643,340,DAR99093.1,DAR99093.1 MAG TPA: hypothetical protein [Caudoviricetes sp.],73.1,67,9.78E-20,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,22,0,0,111,0,0,0,0,0,0,0
k141_476731,400,DAP84924.1,DAP84924.1 MAG TPA: hypothetical protein [Caudoviricetes sp.],45,80,3.31E-13,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,260,0,0,0,0,0,0,0,0,1622
k141_476732,543,DAJ88735.1,DAJ88735.1 MAG TPA: DNA polymerase III subunit alpha [Caudoviricetes sp.],38.5,179,2.10E-22,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,75,0,0,0,0,0,0,0
k141_477181,312,DAQ93567.1,DAQ93567.1 MAG TPA: Concanavalin A-like lectin/glucanase superfamily protein [Caudoviricetes sp.],45.8,107,2.32E-18,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,0,0,0,52,0,0,0,0
k141_477969,455,DAR18552.1,DAR18552.1 MAG TPA: Endodeoxyribonuclease RusA [Caudoviricetes sp.],65.1,149,2.09E-64,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,36,0,0,0,0,0,0,0
k141_478219,420,DAI02870.1,DAI02870.1 MAG TPA: hypothetical protein [Caudoviricetes sp.],56,116,1.80E-31,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,0,0,0,124,0,0,0,0
k141_479556,482,DAN62172.1,DAN62172.1 MAG TPA: endoribonuclease [Caudoviricetes sp.],75.9,112,1.72E-63,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,0,0,0,0,106,0,0,0
k141_479597,338,DAZ41018.1,DAZ41018.1 MAG TPA: hypothetical protein [Caudoviricetes sp.],90.9,33,4.44E-12,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,8,0,0,0,0,0,2,0,606,0
k141_479616,386,DAZ41017.1,DAZ41017.1 MAG TPA: hypothetical protein [Caudoviricetes sp.],97.4,39,4.77E-16,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,2186,0,0,0,0,0,14,2,1631,262
k141_481156,470,DAQ93856.1,DAQ93856.1 MAG TPA: DNA packaging protein [Caudoviricetes sp.],42.3,149,7.25E-26,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,40,0,0,0,0,0,0,0,0,192,0
k141_481402,392,DAZ56182.1,DAZ56182.1 MAG TPA: hypothetical protein [Caudoviricetes sp.],55.1,69,3.82E-13,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,135,0,0,0,0,0,0,0
k141_481419,450,DAZ56182.1,DAZ56182.1 MAG TPA: hypothetical protein [Caudoviricetes sp.],66.1,62,7.24E-16,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,20,316,0,37,2755,85,116,121,0,3270,0
k141_481680,377,DAM27343.1,DAM27343.1 MAG TPA: hypothetical protein [Caudoviricetes sp.],65.3,124,3.10E-49,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,10,0,8,0,0,0,0,0
k141_481699,2061,DAS77632.1,DAS77632.1 MAG TPA: hypothetical protein [Caudoviricetes sp.],39.1,660,1.69E-118,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,0,0,20,1935,68,0,3530,186
k141_481800,3716,DAS13864.1,"DAS13864.1 MAG TPA: Permuted papain-like amidase enzyme, YaeF/YiiX, C92 family [Caudoviricetes sp.]",34.4,1084,2.44E-162,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,2351,62,17,0,0,0,0,0
k141_482474,1350,DAW08075.1,DAW08075.1 MAG TPA: PORTAL PROTEIN [Caudoviricetes sp.],59.7,340,1.92E-130,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,0,0,184,0,0,0,0,0
k141_482768,916,DAN56742.1,DAN56742.1 MAG TPA: protein of unknown function (DUF1883) [Caudoviricetes sp.],91.8,85,4.21E-49,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,2838,126,28,0,0,0,0,0
k141_483128,424,DAR88191.1,DAR88191.1 MAG TPA: Helicase ATPase REPLICATION [Caudoviricetes sp.],53.1,128,3.75E-36,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,24,0,0,0,0,0,0,0
k141_4840,354,DAU28053.1,DAU28053.1 MAG TPA: Portal [Caudoviricetes sp.],44.2,120,2.49E-22,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,0,0,6,0,0,0,0,0
k141_484462,742,DAY01857.1,DAY01857.1 MAG TPA: Chromatin remodeling complex ATPase [Caudoviricetes sp.],79.5,239,1.97E-133,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,99,0,4,0,0,0,0,0
k141_484955,301,DAR63256.1,DAR63256.1 MAG TPA: minor capsid protein [Caudoviricetes sp.],76.5,98,1.12E-40,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,15,0,0,0,0,0,0,0
k141_485224,410,DAN43946.1,DAN43946.1 MAG TPA: hypothetical protein [Caudoviricetes sp.],53.5,142,5.05E-41,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,18,0,4,0,0,0,0,0
k141_485272,367,DAN75752.1,"DAN75752.1 MAG TPA: hypothetical protein, partial [Caudoviricetes sp.]",63.3,120,1.39E-41,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,33,0,0,0,0,0,0,0
k141_485452,551,DAN30627.1,DAN30627.1 MAG TPA: DNA polymerase [Caudoviricetes sp.],58.1,136,9.24E-44,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,22,0,0,0,0,0,0,0
k141_486553,1869,DAM72008.1,DAM72008.1 MAG TPA: hypothetical protein [Caudoviricetes sp.],22.5,458,2.16E-17,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,227,32,38,8,12,0,0,0
k141_486677,2018,DAX81571.1,DAX81571.1 MAG TPA: hypothetical protein [Caudoviricetes sp.],32.9,386,1.20E-44,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,1990,17,33,0,0,0,0,0
k141_486740,714,DAW33785.1,DAW33785.1 MAG TPA: hypothetical protein [Caudoviricetes sp.],45.3,148,5.25E-30,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,57,0,0,0,0,0,0,0
k141_48762,360,DAN66578.1,DAN66578.1 MAG TPA: hypothetical protein [Caudoviricetes sp.],37.8,98,1.20E-14,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,302,0,6,0,2,0,0,196,0,0
k141_488044,617,DAX30498.1,"DAX30498.1 MAG TPA: hypothetical protein, partial [Caudoviricetes sp.]",57.9,164,1.77E-55,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,2,0,4,76,10,0,0,0
k141_488507,325,DAN43847.1,DAN43847.1 MAG TPA: Terminase large subunit [Caudoviricetes sp.],53.7,108,4.08E-28,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,3,0,0,36,0,0,0,0
k141_489645,2801,DAV79162.1,DAV79162.1 MAG TPA: DNA helicase [Caudoviricetes sp.],54.5,266,7.86E-85,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,628,0,0,0,0,2195,0,0,0,0
k141_490001,818,DAV03735.1,"DAV03735.1 MAG TPA: Putative NTP pyrophosphohydrolase NTP Pyrophosphohydrolase, Structural Genomics.74A [Caudoviricetes sp.]",63.2,163,1.78E-63,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,30,0,0,6,142,0,0,0
k141_490073,398,DAN76857.1,DAN76857.1 MAG TPA: Plasmid maintenance system killer protein [Caudoviricetes sp.],86,93,1.82E-54,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,0,0,0,27,55,0,0,0
k141_49052,1566,DAJ83123.1,DAJ83123.1 MAG TPA: hypothetical protein [Caudoviricetes sp.],53.4,406,3.97E-120,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,98,0,0,0,0,0,0,0,1165,0,1805
k141_490669,373,DAS02443.1,DAS02443.1 MAG TPA: RNA polymerase I subunit [Caudoviricetes sp.],59.3,113,2.23E-36,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,12,0,0,0,0,0,0,0
k141_490798,348,DAS81680.1,"DAS81680.1 MAG TPA: Large Terminase, partial [Caudoviricetes sp.]",61.7,115,8.13E-45,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,19,0,0,0,0,0,0,0
k141_490908,453,DAK97583.1,DAK97583.1 MAG TPA: Chitin oligosaccharide deacetylase [Caudoviricetes sp.],45.2,104,6.72E-21,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,0,0,0,0,29,0,0,0
k141_490992,642,DAQ46030.1,DAQ46030.1 MAG TPA: Protein of unknown function (DUF2800) [Caudoviricetes sp.],66.4,214,9.41E-97,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,41,0,8,0,0,0,0,0
k141_492478,703,DAS77692.1,DAS77692.1 MAG TPA: major capsid protein [Caudoviricetes sp.],83.8,68,4.68E-24,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,0,42,61,0,0,0,0,0
k141_492633,413,DAR14076.1,DAR14076.1 MAG TPA: integrase [Caudoviricetes sp.],56.7,134,4.05E-42,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,70,0,0,0,0,0,0,0
k141_492675,570,DAO89309.1,DAO89309.1 MAG TPA: hypothetical protein [Caudoviricetes sp.],36.1,166,1.77E-16,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,0,0,0,0,0,0,0,1596
k141_493041,330,DAW58362.1,"DAW58362.1 MAG TPA: GMP synthase, partial [Caudoviricetes sp.]",97.8,46,3.01E-25,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,31,0,337,0,106,0,0,0
k141_493239,416,DAI79534.1,DAI79534.1 MAG TPA: Large Terminase [Caudoviricetes sp.],76.1,67,1.65E-27,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,32,0,0,0,0,0,0,0
k141_493478,335,DAJ28547.1,DAJ28547.1 MAG TPA: Protein recA [Caudoviricetes sp.],57.4,101,1.04E-32,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,0,0,0,61,0,0,0,0
k141_493821,565,DAN43930.1,DAN43930.1 MAG TPA: hypothetical protein [Caudoviricetes sp.],54.9,71,1.01E-13,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,12,0,14,104,0,0,0,0
k141_494129,339,DAM01773.1,DAM01773.1 MAG TPA: hypothetical protein [Caudoviricetes sp.],35.1,111,2.20E-12,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,0,0,12,0,0,0,0,0
k141_494295,359,DAW60029.1,DAW60029.1 MAG TPA: NinB recombination protein [Caudoviricetes sp.],65.3,72,4.27E-25,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,10,0,0,0,0,0,0,0
k141_494305,312,DAD63592.1,DAD63592.1 MAG TPA: tail protein [Caudoviricetes sp.],54.2,96,9.15E-21,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,8,0,8,0,0,0,0,0
k141_494388,2836,DAJ28430.1,DAJ28430.1 MAG TPA: Exonuclease V [Caudoviricetes sp.],62.2,294,1.74E-119,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,256,60,26,332,0,0,0,0
k141_494555,511,DAK83482.1,"DAK83482.1 MAG TPA: glutamate dehydrogenase, partial [Caudoviricetes sp.]",87.6,169,7.82E-103,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,12,56,0,0,0,0,0,0
k141_49456,406,DAN81426.1,"DAN81426.1 MAG TPA: ABC-type nitrate/sulfonate/bicarbonate transport system, periplasmic component, partial [Caudoviricetes sp.]",58.1,136,2.12E-41,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,14,0,0,45,0,0,0,0
k141_494590,412,DAE90981.1,DAE90981.1 MAG TPA: IrrE protein [Caudoviricetes sp.],41.4,111,4.11E-20,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,26,0,0,0,0,0,0,0
k141_494953,338,DAO88481.1,"DAO88481.1 MAG TPA: endonuclease-like protein, partial [Caudoviricetes sp.]",62.5,112,4.75E-44,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,0,0,0,212,0,0,0,0
k141_495195,1459,DAI93064.1,DAI93064.1 MAG TPA: metallophosphatase domain protein [Caudoviricetes sp.],47,270,5.45E-87,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,522,0,0,0,0,0,0,0,0,244,0
k141_495200,243,DAS61045.1,DAS61045.1 MAG TPA: hypothetical protein [Caudoviricetes sp.],93.8,48,1.19E-20,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,1018,547,0,40125,881,14466,5560,7268,382,4298,0
k141_495376,1415,DAN43853.1,DAN43853.1 MAG TPA: stabilization protein [Caudoviricetes sp.],45.1,328,4.03E-82,Viruses,Caudoviricetes sp.,2832643,Caudoviricetes sp.,root|Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|unclassified Caudoviricetes|Caudoviricetes sp.,no rank|superkingdom|clade|kingdom|phylum|class|no rank|species,0,0,0,125,0,20,188,0,0,562,0
